links,titles,News,combined,Year,day,date,time_of_accident,publish_time,time_desc,Number_of_deaths,Number_of_injuries,Location,Accident_type,Vehicle type,multiple,Injurybool,Remarks
https://www.observerbd.com/news.php?id=289799,Locals block highway in Madaripur protesting death in road accident,"Locals block highway in Madaripur protesting death in road accident Locals on Thursday blocked the Dhaka-Barishal highway protesting the death of two people in road accident in Madaripur’s Kalkini upazila.The deceased were identified as Suhan Hawlader, 16, son of Liton Hawlader, and Abdur Rahman, son of Mohammad Hawlader, residents of Baligram area.Police said a truck hit a motorcycle in the area at about 10.00pm, leaving its driver Suhan dead on the spot and two other passengers Abdur Rahman and Sumon injured. Of the injured, Abdur Rahman succumbed to his injuries in Faridpur Medical College Hospital in the morning. Angry locals blocked the highway at about 10.00am after hearing the news of Abdur Rahman’s death and continued their blockade for two hours.Later, police came to the spot and brought the situation under control.Dasa Police Station OC Mohammad Abdul Wahab confirmed the matter.AHS/GY","Locals block highway in Madaripur protesting death in road accident:  Locals on Thursday blocked the Dhaka-Barishal highway protesting the death of two people in road accident in Madaripur’s Kalkini upazila.The deceased were identified as Suhan Hawlader, 16, son of Liton Hawlader, and Abdur Rahman, son of Mohammad Hawlader, residents of Baligram area.Police said a truck hit a motorcycle in the area at about 10.00pm, leaving its driver Suhan dead on the spot and two other passengers Abdur Rahman and Sumon injured. Of the injured, Abdur Rahman succumbed to his injuries in Faridpur Medical College Hospital in the morning. Angry locals blocked the highway at about 10.00am after hearing the news of Abdur Rahman’s death and continued their blockade for two hours.Later, police came to the spot and brought the situation under control.Dasa Police Station OC Mohammad Abdul Wahab confirmed the matter.AHS/GY",2020,Thursday,17-Dec,10.00pm,7:59 PM,"Thursday, 17 December, 2020 at 7:59 PM",,,"Madaripur,Dhaka-barishal highway",Ran over,"Truck, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=289796,Three killed in Kishoreganj road accident,"Three killed in Kishoreganj road accident Three people were killed and three others injured as a truck collided head-on with a CNG-run auto rickshaw in Kishoreganj’s Bhairab upazila on Thursday.Of the deceased, two were identified as Robin, 16, son of Golap Miah, and Hadis Miah, 50, residents of Nikli upazila.Quoting witnesses, police said a truck hit a Bhairab-bound auto rickshaw in Kalikaprasad area at about 1.30pm, leaving one dead on the spot and four others injured. Two others people succumbed to their injuries at Bhairab Upazila Health Complex.Bhairab Highway Outpost OC Md Mamunur Rahman confirmed the matter.AU/GY","Three killed in Kishoreganj road accident:  Three people were killed and three others injured as a truck collided head-on with a CNG-run auto rickshaw in Kishoreganj’s Bhairab upazila on Thursday.Of the deceased, two were identified as Robin, 16, son of Golap Miah, and Hadis Miah, 50, residents of Nikli upazila.Quoting witnesses, police said a truck hit a Bhairab-bound auto rickshaw in Kalikaprasad area at about 1.30pm, leaving one dead on the spot and four others injured. Two others people succumbed to their injuries at Bhairab Upazila Health Complex.Bhairab Highway Outpost OC Md Mamunur Rahman confirmed the matter.AU/GY",2020,Thursday,17-Dec,1.30pm,7:05 PM,"Thursday, 17 December, 2020 at 7:05 PM",,,"Bhairab, Kishoreganj",Collision,"Truck, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=289634,One dies in Naogaon road accident,"One dies in Naogaon road accidentA man died as a three-wheeler fell into a roadside ditch in Raninaga upazila of Naogao district on Tuesday evening.Deceased Shamim Hossain, 35, was the son of Abdus Samad, a resident of Ghoshpara village in Atrai upazila of the district.Locals said the three-wheeler fell into a roadside ditch in Betgari area in the evening when it tried to make space for a CNG-run auto-rickshaw coming from opposite direction, leaving Shamim dead on the spot.Raninagar Police Station officer in-charge (OC) Jahurul Haq confirmed the matter.ARR/ALM/TF","One dies in Naogaon road accident: A man died as a three-wheeler fell into a roadside ditch in Raninaga upazila of Naogao district on Tuesday evening.Deceased Shamim Hossain, 35, was the son of Abdus Samad, a resident of Ghoshpara village in Atrai upazila of the district.Locals said the three-wheeler fell into a roadside ditch in Betgari area in the evening when it tried to make space for a CNG-run auto-rickshaw coming from opposite direction, leaving Shamim dead on the spot.Raninagar Police Station officer in-charge (OC) Jahurul Haq confirmed the matter.ARR/ALM/TF",2020,Wednesday,16-Dec,,12:15 PM,"Wednesday, 16 December, 2020 at 12:15 PM",,0,"Raninaga,Naogao",Lost control,Three Wheeler,0,0,
https://www.observerbd.com/news.php?id=289325,"Father, son killed in Ctg road accident","CHATTOGRAM, Dec 13: A man and his son were killed while his wife received a serious injury in a road accident in Dohazari Patanikul area of Changanish upazila of the district on Sunday.The victims were identified as Saiful Islam, 38, son of Abdul Barek, a resident of East Hajirpara under Lohagara upazila, his son Mohammad Jabed, 12, and Saiful's wife Dolly Akhtar.Police said the accident occurred when a Chattogram-bound Hanif Paribahan bus knocked a Cox's Bazar-bound motorcycle in the said area at 12.30 pm while Saiful Islam was going to his home in Lohagara Upazila from Chattogram city on a motorcycle with his wife and son, leaving Saiful and Jabed dead on the spot.Police recovered the bodies. Injured Dolly Akhtar was admitted to BGC Trust Medical College Hospital.Meanwhile, Md Arafat, 25, a motorcyclist was killed when an unidentified vehicle hit him on the Dhaka-Chattogram highway in Banshbaria area under Sitakunda upazila of the district on Saturday night.He was the son of Nuruddin of Subarnachar village in Subarnachar upazila of Noakhali district.","Father, son killed in Ctg road accident: CHATTOGRAM, Dec 13: A man and his son were killed while his wife received a serious injury in a road accident in Dohazari Patanikul area of Changanish upazila of the district on Sunday.The victims were identified as Saiful Islam, 38, son of Abdul Barek, a resident of East Hajirpara under Lohagara upazila, his son Mohammad Jabed, 12, and Saiful's wife Dolly Akhtar.Police said the accident occurred when a Chattogram-bound Hanif Paribahan bus knocked a Cox's Bazar-bound motorcycle in the said area at 12.30 pm while Saiful Islam was going to his home in Lohagara Upazila from Chattogram city on a motorcycle with his wife and son, leaving Saiful and Jabed dead on the spot.Police recovered the bodies. Injured Dolly Akhtar was admitted to BGC Trust Medical College Hospital.Meanwhile, Md Arafat, 25, a motorcyclist was killed when an unidentified vehicle hit him on the Dhaka-Chattogram highway in Banshbaria area under Sitakunda upazila of the district on Saturday night.He was the son of Nuruddin of Subarnachar village in Subarnachar upazila of Noakhali district.",2020,Monday,14-Dec,12.30 pm,12:00 AM,"Monday, 14 December, 2020 at 12:00 AM",,,"Dohazari Patanikul, Changanish",Ran over,"Bus, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=289233,"Man, son die in Chattogram road accident","collected photoA man and his son were killed while his wife received injures in a road accident in Chandanaish upazila of Chattogram district on Sunday afternoon.The deceased were identified as Saiful Islam, 40, and his son Jabedul Islam, 10, residents of Hazirpara village in Lohagara upazila of the district. Saiful’s wife Dolly Akter, 30, was also received injuries in the accident.Quoting witnesses, police  said a bus of Hanif Paribahan  rammed into a motorcycle in Dohazari area around 12:30 pm when the bike rider tried to overtake a 
pickup van in Dohazari area around 12:30 pm, leaving its two riders dead on the spot and another
injured.Dolly was first rushed to the BGC Trust Medical College Hospital and then shifted to Chattogram Medical College Hospital (CMCH).Dohazari Police Station officer in-charge (OC) Yasir Arafat confirmed the matter.ALM/LY","Man, son die in Chattogram road accident: collected photoA man and his son were killed while his wife received injures in a road accident in Chandanaish upazila of Chattogram district on Sunday afternoon.The deceased were identified as Saiful Islam, 40, and his son Jabedul Islam, 10, residents of Hazirpara village in Lohagara upazila of the district. Saiful’s wife Dolly Akter, 30, was also received injuries in the accident.Quoting witnesses, police  said a bus of Hanif Paribahan  rammed into a motorcycle in Dohazari area around 12:30 pm when the bike rider tried to overtake a 
pickup van in Dohazari area around 12:30 pm, leaving its two riders dead on the spot and another
injured.Dolly was first rushed to the BGC Trust Medical College Hospital and then shifted to Chattogram Medical College Hospital (CMCH).Dohazari Police Station officer in-charge (OC) Yasir Arafat confirmed the matter.ALM/LY",2020,Sunday,13-Dec,12:30 PM,6:27 PM,"Sunday, 13 December, 2020 at 6:27 PM",,,"Chandanaish,Chattogram",Ran over,"Bus, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=289207,Two siblings die in Khulna road accident,"Two siblings die in Khulna road accidentTwo people died in a road accident at Chukanagar area of Dumuria upazila in Khulna district on Saturday evening.The deceased were identified as Sabbir Hossain, 15, and his younger brother Rakib Sheikh, 5, sons of Amjad Sheikh, residents of the area.Witnesses said a passenger bus hit a battery-run auto-rickshaw in the area on the Chuknagar-Jashore highway, leaving Rakib dead on the spot and his brother critically injured.Later, Sabbir succumbed to his injuries on the way to Khulna Medical College Hospital.Chuknagar Highway Police Station officer in-charge Rezaul Karim Reza said police seized the bus and the bodies were sent to the hospital morgue.ALM","Two siblings die in Khulna road accident: Two people died in a road accident at Chukanagar area of Dumuria upazila in Khulna district on Saturday evening.The deceased were identified as Sabbir Hossain, 15, and his younger brother Rakib Sheikh, 5, sons of Amjad Sheikh, residents of the area.Witnesses said a passenger bus hit a battery-run auto-rickshaw in the area on the Chuknagar-Jashore highway, leaving Rakib dead on the spot and his brother critically injured.Later, Sabbir succumbed to his injuries on the way to Khulna Medical College Hospital.Chuknagar Highway Police Station officer in-charge Rezaul Karim Reza said police seized the bus and the bodies were sent to the hospital morgue.ALM",2020,Sunday,13-Dec,,12:35 PM,"Sunday, 13 December, 2020 at 12:35 PM",,,"Chukanagar, Dumuria,Khulna",Collision,"Passenger Bus, Batter Run Auto Rickshaw",0,1,
https://www.observerbd.com/news.php?id=289142,Man killed in Pabna road accident,"PABNA, Dec 12: A man was killed and three others were injured in a road accident at Lalon Sha Bridge in Ishwardi Upazila of the district on Saturday.The deceased was identified as Rubel Pramanik, 45, son of Ahmed Ali Pramanik of Baghail Club in Pakshi Union of the upazila.The injured are tempo driver Asadul Islam, 48, Selim, 48, and Ani, 12.Officer-in-Charge (OC) of Ishwardi Police Station Nasir Uddin said a passenger-laden bus hit a tempo at Munnar junction of Dashuria-Lalon Shah Bridge Highway at early morning, which left four persons including the tempo driver seriously injured.The injured were rushed to Ishwardi Upazila Health Complex, where the on-duty physicians referred Rubel to Rajshahi Medical College Hospital (RMCH) in critical condition.He died on the way to RMCH at around 8am, the OC added.","Man killed in Pabna road accident: PABNA, Dec 12: A man was killed and three others were injured in a road accident at Lalon Sha Bridge in Ishwardi Upazila of the district on Saturday.The deceased was identified as Rubel Pramanik, 45, son of Ahmed Ali Pramanik of Baghail Club in Pakshi Union of the upazila.The injured are tempo driver Asadul Islam, 48, Selim, 48, and Ani, 12.Officer-in-Charge (OC) of Ishwardi Police Station Nasir Uddin said a passenger-laden bus hit a tempo at Munnar junction of Dashuria-Lalon Shah Bridge Highway at early morning, which left four persons including the tempo driver seriously injured.The injured were rushed to Ishwardi Upazila Health Complex, where the on-duty physicians referred Rubel to Rajshahi Medical College Hospital (RMCH) in critical condition.He died on the way to RMCH at around 8am, the OC added.",2020,Sunday,13-Dec,8:00 AM,12:00 AM,"Sunday, 13 December, 2020 at 12:00 AM",,,"Lalon sha bridge, Ishwardi,Pabna",Collision,"Bus, Tempo",0,1,
https://www.observerbd.com/news.php?id=289068,Two siblings killed in Khulna road accident,"Two siblings killed in Khulna road accidentTwo siblings were killed in a road accident in Khulna’s Dumuria upazila on Saturday.The deceased were identified as Rakibul Islam Sheikh, 7, and his brother Sabbir Ahmed Sheikh, 14, resident of Rustampur village in the upazila.Witnesses said a bus hit a three wheeler in Chukonagar area at about 4.00pm, leaving Rakibul dead on the spot. Sabbir succumbed to his injuries on way to Khulna Medical College Hospital.Khornia Police Outpost in-charge Md Rejaul Karim Reja confirmed the matter.SM/GY","Two siblings killed in Khulna road accident: Two siblings were killed in a road accident in Khulna’s Dumuria upazila on Saturday.The deceased were identified as Rakibul Islam Sheikh, 7, and his brother Sabbir Ahmed Sheikh, 14, resident of Rustampur village in the upazila.Witnesses said a bus hit a three wheeler in Chukonagar area at about 4.00pm, leaving Rakibul dead on the spot. Sabbir succumbed to his injuries on way to Khulna Medical College Hospital.Khornia Police Outpost in-charge Md Rejaul Karim Reja confirmed the matter.SM/GY",2020,Saturday,12-Dec,4.00pm,8:22 PM,"Saturday, 12 December, 2020 at 8:22 PM",,,"Dumuria, Khulna",Collision,"Bus, Three Wheeler",0,1,
https://www.observerbd.com/news.php?id=289048,"One killed, 3 injured in Ishwardi road accident","One killed, 3 injured in Ishwardi road accidentA man was killed and three others were injured in a road accident at Lalon Shah bridge area of Ishwardi upazila in Pabna district on Saturday morning.The deceased was identified as Rubel Pramanik, 45, a resident of Baghail Club area in Pakshi union under upazila.Witnesses said a passenger bus hit a three-wheeler in Munnar junction on the Dashuria-Lalon Shah Bridge highway in the morning, leaving four people injured.The injured were rushed to Ishwardi Upazila Health Complex. Later, Rubel succumbed to his injuries on the way to Rajshahi Medical College Hospital.Ishwardi Police Station officer in-charge (OC) Sheikh Md Nasir Uddin confirmed the matter.NM/ALM","One killed, 3 injured in Ishwardi road accident: A man was killed and three others were injured in a road accident at Lalon Shah bridge area of Ishwardi upazila in Pabna district on Saturday morning.The deceased was identified as Rubel Pramanik, 45, a resident of Baghail Club area in Pakshi union under upazila.Witnesses said a passenger bus hit a three-wheeler in Munnar junction on the Dashuria-Lalon Shah Bridge highway in the morning, leaving four people injured.The injured were rushed to Ishwardi Upazila Health Complex. Later, Rubel succumbed to his injuries on the way to Rajshahi Medical College Hospital.Ishwardi Police Station officer in-charge (OC) Sheikh Md Nasir Uddin confirmed the matter.NM/ALM",2020,Saturday,12-Dec,,3:12 PM,"Saturday, 12 December, 2020 at 3:12 PM",,,,Collision,"Passenger Bus, Three Wheeler",0,1,
https://www.observerbd.com/news.php?id=288881,Two killed in Dhaka road accident,"Two killed in Dhaka road accident A motorcyclist and his pillion passenger were killed as a truck hit their vehicle in Dhaka’s Khilkhet area on Friday morning.The deceased were identified as Ajmin Khan, 25, and Amir Hossain Riaz, 20, residents of Dakshin Badda area.Inspector Bacchu Miah, in-charge of Dhaka Medical College Hospital police camp, said a truck hit the duo in Khilkhet area at about 7.00am, leaving them critically injured.Members of Khilkhet Police Station rescued them and took them to Dhaka Medical College Hospital where they succumbed to their injuries.The police station sub-inspector Sudangsho Sarker said they seized the truck but its driver fled the scene.GY","Two killed in Dhaka road accident:  A motorcyclist and his pillion passenger were killed as a truck hit their vehicle in Dhaka’s Khilkhet area on Friday morning.The deceased were identified as Ajmin Khan, 25, and Amir Hossain Riaz, 20, residents of Dakshin Badda area.Inspector Bacchu Miah, in-charge of Dhaka Medical College Hospital police camp, said a truck hit the duo in Khilkhet area at about 7.00am, leaving them critically injured.Members of Khilkhet Police Station rescued them and took them to Dhaka Medical College Hospital where they succumbed to their injuries.The police station sub-inspector Sudangsho Sarker said they seized the truck but its driver fled the scene.GY",2020,Friday,11-Dec,7.00am,11:33 AM,"Friday, 11 December, 2020 at 11:33 AM",,,"Khilkhet,Dhaka",Ran over,"Truck, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=288879,UP member killed in Patuakhali road accident,"UP member killed in Patuakhali road accidentA union parishad member was killed in a road accident in Patuakhali’s Dumki upazila on Thursday night.The deceased was identified as Alamgir Hossain Mridha, 58, Ward No- 9 member of Shrirampur union parishad.Locals said a motorcycle hit Alamgir on Dumki-Bauphal road at 10.00pm, leaving him critically injured. He succumbed to his injuries on way to Sher-e-Bangla Medical College Hospital.Police have detained motorbike driver Rubel Qazi, 28, after the accident.Dumki Police Station OC Mehedi Hasan confirmed the matter. GY","UP member killed in Patuakhali road accident: A union parishad member was killed in a road accident in Patuakhali’s Dumki upazila on Thursday night.The deceased was identified as Alamgir Hossain Mridha, 58, Ward No- 9 member of Shrirampur union parishad.Locals said a motorcycle hit Alamgir on Dumki-Bauphal road at 10.00pm, leaving him critically injured. He succumbed to his injuries on way to Sher-e-Bangla Medical College Hospital.Police have detained motorbike driver Rubel Qazi, 28, after the accident.Dumki Police Station OC Mehedi Hasan confirmed the matter. GY",2020,Friday,11-Dec,10.00pm,10:38 AM,"Friday, 11 December, 2020 at 10:38 AM",,,"Dumki, Patuakhali",Ran over,Motorcycle,0,1,
https://www.observerbd.com/news.php?id=288417,"Man dies, son critically injured in Naogaon road accident","Man dies, son critically injured in Naogaon road accidentA man died and two others were critically at Niamatpur upazila in Naogaon district on Tuesday morning.Deceased Azad Ali, 45, was a resident of Jhaljhalia village in the upazila. Sahadat, 18, Azad’s son, and Sohan, 17, were also injured.Witness said a truck coming from opposite direction rammed into a motorcycle in Bhadranda intersection area on the Niamatpur-Dhanshura road around 11 am, leaving Azad dead and two others injured.The injured were rushed to Niamatipur Upazila Health Complex and, later, to Rajshahi Medical College Hospital in critical condition. Niamatpur Police Station officer in-charge (OC) Humayun Kabir and the hospital medical officer Mousumi Sarkar confirmed the matter.TH/ALM","Man dies, son critically injured in Naogaon road accident: A man died and two others were critically at Niamatpur upazila in Naogaon district on Tuesday morning.Deceased Azad Ali, 45, was a resident of Jhaljhalia village in the upazila. Sahadat, 18, Azad’s son, and Sohan, 17, were also injured.Witness said a truck coming from opposite direction rammed into a motorcycle in Bhadranda intersection area on the Niamatpur-Dhanshura road around 11 am, leaving Azad dead and two others injured.The injured were rushed to Niamatipur Upazila Health Complex and, later, to Rajshahi Medical College Hospital in critical condition. Niamatpur Police Station officer in-charge (OC) Humayun Kabir and the hospital medical officer Mousumi Sarkar confirmed the matter.TH/ALM",2020,Tuesday,08-Dec,11:00 AM,3:47 PM,"Tuesday, 8 December, 2020 at 3:47 PM",,,"Niamatpur, Naogaon",Ran over,"Truck, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=288400,"Man, fox killed in Noakhali road accident","Man, fox killed in Noakhali road accidentA man and a fox were killed when a motorcycle crashed into the animal at Hatia upazila in Noakhali district on Monday night.Deceased Jamal Uddin, 67, was a resident of ward No. 1 in Hatia municipality.Local sources said the accident took place in Afajia Bazar area on the Nolchira-Ochhkhali road at night when a fox suddenly jumped out onto the roadway.After hitting the fox, the motorcycle hit a roadside tree, leaving Jamal and the fox dead on the spot and another injured.Locals rushed the injured to a local hospital.Hatia Police Station officer in-charge (OC) Md Abul Khayer said the body was handed over to the family.MRM/ALM","Man, fox killed in Noakhali road accident: A man and a fox were killed when a motorcycle crashed into the animal at Hatia upazila in Noakhali district on Monday night.Deceased Jamal Uddin, 67, was a resident of ward No. 1 in Hatia municipality.Local sources said the accident took place in Afajia Bazar area on the Nolchira-Ochhkhali road at night when a fox suddenly jumped out onto the roadway.After hitting the fox, the motorcycle hit a roadside tree, leaving Jamal and the fox dead on the spot and another injured.Locals rushed the injured to a local hospital.Hatia Police Station officer in-charge (OC) Md Abul Khayer said the body was handed over to the family.MRM/ALM",2020,Tuesday,08-Dec,,11:09 AM,"Tuesday, 8 December, 2020 at 11:09 AM",,,"Hatia, Noakhali",Ran over,Motorcycle,0,1,
https://www.observerbd.com/news.php?id=288276,Man killed in Bogura road accident,"Man killed in Bogura road accident A man was killed in a road accident in Bogura’s Shibganj upazila on Monday.The deceased was identified as Azizar Rahman, 42, a resident of Kalai upazila in Joypurhat.Locals said a three wheeler overturned in Kichak Nayapara area in the morning, leaving Azizar dead on the spot. Shibganj Police Station inspector Haridas Mandal confirmed the matter.AZ/GY","Man killed in Bogura road accident:  A man was killed in a road accident in Bogura’s Shibganj upazila on Monday.The deceased was identified as Azizar Rahman, 42, a resident of Kalai upazila in Joypurhat.Locals said a three wheeler overturned in Kichak Nayapara area in the morning, leaving Azizar dead on the spot. Shibganj Police Station inspector Haridas Mandal confirmed the matter.AZ/GY",2020,Monday,07-Dec,,7:32 PM,"Monday, 7 December, 2020 at 7:32 PM",,0,"Shibganj, Bogura",Overturned,Three Wheeler,0,0,
https://www.observerbd.com/news.php?id=288271,Six killed in Habiganj road accident,"Six killed in Habiganj road accidentSix people were killed and 15 others injured as a bus hit an auto rickshaw in Habiganj's Nabiganj Upazila on Monday afternoon.Details of the deceased could not be known immediately. Nabiganj Police Station OC Azizur Rahman said a Sylhet-bound BRTC bus hit a CNG-run auto rickshaw on the Dhaka-Sylhet highway in Satahail area at about 4.00pm, leaving six people, including a child, dead on the spot.Fire service and Sherpur Highway Police personnel started a rescue operation with the help of locals, said the OC.GY","Six killed in Habiganj road accident: Six people were killed and 15 others injured as a bus hit an auto rickshaw in Habiganj's Nabiganj Upazila on Monday afternoon.Details of the deceased could not be known immediately. Nabiganj Police Station OC Azizur Rahman said a Sylhet-bound BRTC bus hit a CNG-run auto rickshaw on the Dhaka-Sylhet highway in Satahail area at about 4.00pm, leaving six people, including a child, dead on the spot.Fire service and Sherpur Highway Police personnel started a rescue operation with the help of locals, said the OC.GY",2020,Monday,07-Dec,4.00pm,7:07 PM,"Monday, 7 December, 2020 at 7:07 PM",,,"Nabiganj, Habiganj",Collision,"Bus, Auto Rickshaw",0,1,
https://www.observerbd.com/news.php?id=288117,Man killed in Kurigram road accident,"Man killed in Kurigram road accident A man was killed in a road accident in Kurigram’s Ulipur upazila on Saturday night.The deceased was identified as Jamuddi, 42, a resident of Bijoyram Tabakpur village in the upazila.Locals said a truck hit the man when he was crossing road in Hamir Bazar area at noon, leaving him dead on the spot.Ulipur Police Station OC Imtiaz Kabir confirmed the matter.JAS/GY","Man killed in Kurigram road accident:  A man was killed in a road accident in Kurigram’s Ulipur upazila on Saturday night.The deceased was identified as Jamuddi, 42, a resident of Bijoyram Tabakpur village in the upazila.Locals said a truck hit the man when he was crossing road in Hamir Bazar area at noon, leaving him dead on the spot.Ulipur Police Station OC Imtiaz Kabir confirmed the matter.JAS/GY",2020,Sunday,06-Dec,,7:49 PM,"Sunday, 6 December, 2020 at 7:49 PM",,0,"Ulipur, Kurigram",Ran over,Truck ,0,0,
https://www.observerbd.com/news.php?id=288110,Man killed in Noakhali road accident,"Man killed in Noakhali road accident A man was killed in a road accident in Noakhali’s Senbug upazila on Sunday.The deceased was identified as Md. Saheb Ullah, 57, a resident of Latifur village in Begumganj upazila.Locals said a CNG-run auto rickshaw overturned in Fakirhat Bazar area in the morning when its driver tried to save a minor boy who ran before it, leaving four people injured.Saheb Ullah was taken to Nokhali General Hospital and later, referred to Dhaka for better treatment.He succumbed to his injuries on way to Dhaka.Senbug Police Station OC Abdul Baten Mridha confirmed the matter.FAB/GY","Man killed in Noakhali road accident:  A man was killed in a road accident in Noakhali’s Senbug upazila on Sunday.The deceased was identified as Md. Saheb Ullah, 57, a resident of Latifur village in Begumganj upazila.Locals said a CNG-run auto rickshaw overturned in Fakirhat Bazar area in the morning when its driver tried to save a minor boy who ran before it, leaving four people injured.Saheb Ullah was taken to Nokhali General Hospital and later, referred to Dhaka for better treatment.He succumbed to his injuries on way to Dhaka.Senbug Police Station OC Abdul Baten Mridha confirmed the matter.FAB/GY",2020,Sunday,06-Dec,,6:34 PM,"Sunday, 6 December, 2020 at 6:34 PM",,,"Senbug, Noakhali",Overturned,CNG Run Auto Rickshaw  ,0,1,
https://www.observerbd.com/news.php?id=288075,3 bikers killed in Natore accident,"3 bikers killed in Natore accidentThree biker riders were killed when the vehicle hit a roadside tree in Lalpur upazila of Natore sometimes on Saturday night.The deceased were identified as Faysal, Sajib and Sohan. All of them were the resident of Koborsthan area under Boraigram upazila.Lalpur Police Station OC Salim Reza said the trio were killed when the motorcycle carrying them hit hard the tree at Duaria Kashempur area, leaving three dead on the scene.The bodies were sent to Sadar Hospital morgue.  TF","3 bikers killed in Natore accident: Three biker riders were killed when the vehicle hit a roadside tree in Lalpur upazila of Natore sometimes on Saturday night.The deceased were identified as Faysal, Sajib and Sohan. All of them were the resident of Koborsthan area under Boraigram upazila.Lalpur Police Station OC Salim Reza said the trio were killed when the motorcycle carrying them hit hard the tree at Duaria Kashempur area, leaving three dead on the scene.The bodies were sent to Sadar Hospital morgue.  TF",2020,Sunday,06-Dec,,9:27 AM,"Sunday, 6 December, 2020 at 9:27 AM",,0,"Lalpur,Natore",Lost control,Motorcycle,0,0,
https://www.observerbd.com/news.php?id=287787,Man killed in Bandarban road accident,"Man killed in Bandarban road accident A man was killed in a road accident in Lama upazila of Bandarban on Thursday night.The deceased was identified as Md Jalal Uddin, 20, son of Farid Miah, a resident of Ward No-1 in Lama Municipality.Locals said a truck hit a motorcycle in Sapmara Jhiri area at about 9.00pm, leaving its rider Jalal critically injured.He was taken to Cox’s Bazar Medical College Hospital where the on-duty doctor declared him dead.MBA/GY","Man killed in Bandarban road accident:  A man was killed in a road accident in Lama upazila of Bandarban on Thursday night.The deceased was identified as Md Jalal Uddin, 20, son of Farid Miah, a resident of Ward No-1 in Lama Municipality.Locals said a truck hit a motorcycle in Sapmara Jhiri area at about 9.00pm, leaving its rider Jalal critically injured.He was taken to Cox’s Bazar Medical College Hospital where the on-duty doctor declared him dead.MBA/GY",2020,Friday,04-Dec,9.00pm,6:14 PM,"Friday, 4 December, 2020 at 6:14 PM",,,"Lama,Bandarban",Ran over,"Truck, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=287786,Man killed in Bhola road accident,"Man killed in Bhola road accident A man was killed as tractor hit a motorcycle in Bhola’s Daulatkhan upazila on Friday.The deceased was identified as Nijam Uddin Miron, 45, a resident of Kanainagar village in the upazila.Locals said a tractor hit motorcycle in Banglabazar area, leaving its rider dead on the spot.Banglabazar outpost in-charge sub-inspector Golam Mostafa confirmed the matter.AM/GY","Man killed in Bhola road accident:  A man was killed as tractor hit a motorcycle in Bhola’s Daulatkhan upazila on Friday.The deceased was identified as Nijam Uddin Miron, 45, a resident of Kanainagar village in the upazila.Locals said a tractor hit motorcycle in Banglabazar area, leaving its rider dead on the spot.Banglabazar outpost in-charge sub-inspector Golam Mostafa confirmed the matter.AM/GY",2020,Friday,04-Dec,,5:36 PM,"Friday, 4 December, 2020 at 5:36 PM",,0,"Daulatkhan, Bhola",Ran over,"Tractor, Motorcycle",0,0,
